44.641468,43.36834,44.86681,42.789017,11477665.0
44.91513,43.512253,44.816914,43.260452,10384405.0
44.908314,43.55131,44.672256,43.474483,8983071.0
44.075623,42.888344,44.07079,42.59826,9371657.0
43.903473,42.731968,44.13915,42.242573,11370099.0
44.155037,42.871845,44.09633,42.652023,9875962.0
44.900948,43.593983,44.68939,43.562244,8732236.0
43.82728,42.714283,43.85788,42.422623,8529855.0
44.075623,42.932423,43.99398,42.819122,7471241.0
43.70848,42.641983,43.7176,42.451878,7080975.0
43.38499,42.352192,43.44082,42.135544,6964634.5
42.7624,41.79167,43.30623,41.043327,10824809.0
43.41785,42.177578,43.31033,42.030693,7856906.5
42.01287,41.00595,42.26148,40.469532,9094825.0
40.72027,39.787632,41.267273,38.856606,11072165.0
42.528248,41.350353,42.99445,40.510902,13579835.0
43.575703,42.189133,43.57904,41.75989,11986773.0
42.095505,40.924244,42.292633,40.30771,11614734.0
42.29289,41.14172,42.537037,40.5484,12052894.0
42.80336,41.616062,43.039623,41.061764,12117320.0
42.626617,41.45202,42.503204,41.30946,8611235.0
42.495037,41.48539,42.54544,41.29317,8417140.0
42.121105,41.20514,42.35337,40.861244,8121543.0
41.45683,40.59513,41.99399,39.881298,9672058.0
41.612717,40.61983,41.753403,40.292206,7260568.0
41.375916,40.468437,41.609344,40.060497,7297228.5
41.528534,40.619125,41.751167,40.257828,7103243.0
41.4682,40.574196,41.64894,40.282227,6208283.5
41.861526,40.967224,42.12175,40.59175,6977861.5
40.754444,39.928013,41.254486,39.19937,8244097.5
40.271782,39.401722,41.062088,38.336567,11849466.0
38.962986,38.055996,39.876263,36.702564,13718266.0
38.918224,37.89101,39.542885,36.814754,13528761.0
39.39226,38.2986,39.423363,37.84908,9724858.0
38.939354,38.092278,39.23464,37.529762,9259300.0
38.358135,37.6625,38.983852,36.865112,10100467.0
38.229088,37.538578,38.86177,36.73876,9522096.0
38.277943,37.5936,38.92247,36.77727,9116659.0
38.26662,37.588432,38.898197,36.79146,8678477.0
38.555065,37.857624,39.19978,37.02936,8849861.0
38.25607,37.571,38.970814,36.614697,9160572.0
38.559803,37.800255,38.986107,37.16023,7344685.5
38.580956,37.880917,39.10469,37.178055,7704808.5
37.56087,36.944645,38.285217,35.992317,8358029.5
37.641567,36.95883,38.17708,36.205276,7178747.0
38.239445,37.557117,38.827343,36.76159,7950856.5
37.112083,36.500736,37.892445,35.48479,8696528.0
36.0648,35.470345,36.905865,34.309383,8829440.0
36.657578,36.00163,37.247456,35.1243,7564449.0
35.526134,35.037743,36.600388,33.64336,10140860.0
36.328453,35.698658,37.249886,34.4554,10706146.0
37.22042,36.47735,37.8238,35.57551,9333154.0
36.527683,35.884693,37.276966,34.870255,9459486.0
37.47744,36.80236,38.246597,35.743362,10090763.0
38.625877,37.839592,39.192165,37.02699,10122908.0
